"subj" "expt" "item" "condition" "pos" "word" "correct" "rt" "spillover" "so" "rcpos"
"4753" 48 "e1" 16 "c" "6" "整天" "-" 1372 2321 1 "-1"
"4754" 48 "e1" 16 "c" "7" "要人" "-" 625 1372 1 "-1"
"4755" 48 "e1" 16 "c" "8" "幫" "-" 1221 625 1 "-1"
"4756" 48 "e1" 16 "c" "9" "她" "-" 473 1221 1 "-1"
"4757" 48 "e1" 16 "c" "10" "做媒" "-" 983 473 1 "-1"
"4758" 48 "e1" 16 "c" "?" "N" "1" 5040 983 1 "-1"
"4759" 48 "e1" 8 "c" "0" "歌手" "-" 877 5040 1 "1"
"4760" 48 "e1" 8 "c" "1" "羨慕" "-" 1291 877 1 "2"
"4761" 48 "e1" 8 "c" "2" "的" "-" 574 1291 1 "3"
"4762" 48 "e1" 8 "c" "3" "演員" "-" 584 574 1 "4"
"4763" 48 "e1" 8 "c" "4" "想" "-" 1165 584 1 "5"
"4764" 48 "e1" 8 "c" "5" "往" "-" 574 1165 1 "-1"
"4765" 48 "e1" 8 "c" "6" "其他" "-" 1867 574 1 "-1"
"4766" 48 "e1" 8 "c" "7" "方面" "-" 761 1867 1 "-1"
"4767" 48 "e1" 8 "c" "8" "發展" "-" 625 761 1 "-1"
"4768" 48 "e1" 8 "c" "9" "可是" "-" 2498 625 1 "-1"
"4769" 48 "e1" 8 "c" "10" "沒有" "-" 498 2498 1 "-1"
"4770" 48 "e1" 8 "c" "11" "機會" "-" 1014 498 1 "-1"
"4771" 48 "e1" 8 "c" "?" "N" "1" 17580 1014 1 "-1"
"4772" 48 "e1" 6 "a" "0" "打擾" "-" 1584 17580 -1 "1"
"4773" 48 "e1" 6 "a" "1" "市長" "-" 766 1584 -1 "2"
"4774" 48 "e1" 6 "a" "2" "的" "-" 539 766 -1 "3"
"4775" 48 "e1" 6 "a" "3" "議員" "-" 1488 539 -1 "4"
"4776" 48 "e1" 6 "a" "4" "整天" "-" 680 1488 -1 "5"
"4777" 48 "e1" 6 "a" "5" "講電話" "-" 862 680 -1 "-1"
"4778" 48 "e1" 6 "a" "6" "因為" "-" 3351 862 -1 "-1"
"4779" 48 "e1" 6 "a" "7" "事情" "-" 529 3351 -1 "-1"
"4780" 48 "e1" 6 "a" "8" "多" "-" 963 529 -1 "-1"
"4781" 48 "e1" 6 "a" "?" "N" "1" 2102 963 -1 "-1"
"4782" 48 "e1" 2 "a" "0" "信任" "-" 1049 2102 -1 "1"
"4783" 48 "e1" 2 "a" "1" "老闆" "-" 852 1049 -1 "2"
"4784" 48 "e1" 2 "a" "2" "的" "-" 736 852 -1 "3"
"4785" 48 "e1" 2 "a" "3" "工程師" "-" 1705 736 -1 "4"
"4786" 48 "e1" 2 "a" "4" "工作" "-" 5370 1705 -1 "5"
"4787" 48 "e1" 2 "a" "5" "很" "-" 498 5370 -1 "-1"
"4788" 48 "e1" 2 "a" "6" "認真" "-" 1958 498 -1 "-1"
"4789" 48 "e1" 2 "a" "7" "效率" "-" 3517 1958 -1 "-1"
"4790" 48 "e1" 2 "a" "8" "又高" "-" 2634 3517 -1 "-1"
"4791" 48 "e1" 2 "a" "?" "Y" "1" 4303 2634 -1 "-1"
"4806" 48 "e1" 4 "c" "0" "聲樂家" "-" 1832 4303 1 "1"
"4807" 48 "e1" 4 "c" "1" "讚美" "-" 872 1832 1 "2"
"4808" 48 "e1" 4 "c" "2" "的" "-" 1261 872 1 "3"
"4809" 48 "e1" 4 "c" "3" "指揮家" "-" 1357 1261 1 "4"
"4810" 48 "e1" 4 "c" "4" "很" "-" 3962 1357 1 "5"
"4811" 48 "e1" 4 "c" "5" "有" "-" 625 3962 1 "-1"
"4812" 48 "e1" 4 "c" "6" "天份" "-" 691 625 1 "-1"
"4813" 48 "e1" 4 "c" "7" "但是" "-" 5865 691 1 "-1"
"4814" 48 "e1" 4 "c" "8" "也" "-" 428 5865 1 "-1"
"4815" 48 "e1" 4 "c" "9" "很" "-" 484 428 1 "-1"
"4816" 48 "e1" 4 "c" "10" "驕傲" "-" 660 484 1 "-1"
"4817" 48 "e1" 4 "c" "?" "Y" "1" 3834 660 1 "-1"
"4818" 48 "e1" 18 "a" "0" "邀請" "-" 488 3834 -1 "1"
"4819" 48 "e1" 18 "a" "1" "富豪" "-" 786 488 -1 "2"
"4820" 48 "e1" 18 "a" "2" "的" "-" 549 786 -1 "3"
"4821" 48 "e1" 18 "a" "3" "官員" "-" 655 549 -1 "4"
"4822" 48 "e1" 18 "a" "4" "心懷" "-" 3659 655 -1 "5"
"4823" 48 "e1" 18 "a" "5" "不軌" "-" 503 3659 -1 "-1"
"4824" 48 "e1" 18 "a" "6" "但是" "-" 342 503 -1 "-1"
"4825" 48 "e1" 18 "a" "7" "善於" "-" 544 342 -1 "-1"
"4826" 48 "e1" 18 "a" "8" "隱藏" "-" 544 544 -1 "-1"
"4827" 48 "e1" 18 "a" "?" "Y" "0" 3182 544 -1 "-1"
"4828" 48 "e1" 14 "a" "0" "瞧不起" "-" 756 3182 -1 "1"
"4829" 48 "e1" 14 "a" "1" "屠夫" "-" 1054 756 -1 "2"
"4830" 48 "e1" 14 "a" "2" "的" "-" 716 1054 -1 "3"
"4831" 48 "e1" 14 "a" "3" "清潔工" "-" 2649 716 -1 "4"
"4832" 48 "e1" 14 "a" "4" "衣服" "-" 4280 2649 -1 "5"
"4833" 48 "e1" 14 "a" "5" "總是" "-" 539 4280 -1 "-1"
"4834" 48 "e1" 14 "a" "6" "很" "-" 413 539 -1 "-1"
"4835" 48 "e1" 14 "a" "7" "髒" "-" 443 413 -1 "-1"
"4836" 48 "e1" 14 "a" "8" "身上" "-" 1115 443 -1 "-1"
"4837" 48 "e1" 14 "a" "9" "也" "-" 509 1115 -1 "-1"
"4838" 48 "e1" 14 "a" "10" "有股" "-" 519 509 -1 "-1"
"4839" 48 "e1" 14 "a" "11" "怪" "-" 483 519 -1 "-1"
"4840" 48 "e1" 14 "a" "12" "味道" "-" 877 483 -1 "-1"
"4841" 48 "e1" 14 "a" "?" "Y" "1" 2713 877 -1 "-1"
"4842" 48 "e1" 10 "a" "0" "撞到" "-" 751 2713 -1 "1"
"4843" 48 "e1" 10 "a" "1" "郵差" "-" 1392 751 -1 "2"
"4844" 48 "e1" 10 "a" "2" "的" "-" 539 1392 -1 "3"
"4845" 48 "e1" 10 "a" "3" "送花童" "-" 2205 539 -1 "4"
"4846" 48 "e1" 10 "a" "4" "背著" "-" 539 2205 -1 "5"
"4847" 48 "e1" 10 "a" "5" "很多" "-" 665 539 -1 "-1"
"4848" 48 "e1" 10 "a" "6" "東西" "-" 786 665 -1 "-1"
"4849" 48 "e1" 10 "a" "7" "走路" "-" 1998 786 -1 "-1"
"4850" 48 "e1" 10 "a" "8" "東倒西歪" "-" 675 1998 -1 "-1"
"4851" 48 "e1" 10 "a" "?" "N" "1" 2789 675 -1 "-1"
"4852" 48 "e1" 20 "c" "0" "司機" "-" 751 2789 1 "1"
"4853" 48 "e1" 20 "c" "1" "抱怨" "-" 761 751 1 "2"
"4854" 48 "e1" 20 "c" "2" "的" "-" 660 761 1 "3"
"4855" 48 "e1" 20 "c" "3" "乘客" "-" 2200 660 1 "4"
"4856" 48 "e1" 20 "c" "4" "總是" "-" 554 2200 1 "5"
"4857" 48 "e1" 20 "c" "5" "大聲" "-" 746 554 1 "-1"
"4858" 48 "e1" 20 "c" "6" "喧嘩" "-" 4810 746 1 "-1"
"4859" 48 "e1" 20 "c" "7" "很" "-" 922 4810 1 "-1"
"4860" 48 "e1" 20 "c" "8" "令人" "-" 463 922 1 "-1"
"4861" 48 "e1" 20 "c" "9" "受不了" "-" 928 463 1 "-1"
"4862" 48 "e1" 20 "c" "?" "N" "1" 3395 928 1 "-1"
"4863" 49 "e1" 7 "c" "0" "老太太" "-" 445 3395 1 "1"
"4864" 49 "e1" 7 "c" "1" "遇見" "-" 455 445 1 "2"
"4865" 49 "e1" 7 "c" "2" "的" "-" 400 455 1 "3"
"4866" 49 "e1" 7 "c" "3" "女孩" "-" 383 400 1 "4"
"4867" 49 "e1" 7 "c" "4" "頭髮" "-" 573 383 1 "5"
"4868" 49 "e1" 7 "c" "5" "很長" "-" 463 573 1 "-1"
"4869" 49 "e1" 7 "c" "6" "而且" "-" 408 463 1 "-1"
"4870" 49 "e1" 7 "c" "7" "也" "-" 354 408 1 "-1"
"4871" 49 "e1" 7 "c" "8" "長的" "-" 337 354 1 "-1"
"4872" 49 "e1" 7 "c" "9" "很" "-" 547 337 1 "-1"
"4873" 49 "e1" 7 "c" "10" "漂亮" "-" 527 547 1 "-1"
"4874" 49 "e1" 7 "c" "?" "N" "1" 2862 527 1 "-1"
"4875" 49 "e1" 1 "a" "0" "質疑" "-" 732 2862 -1 "1"
"4876" 49 "e1" 1 "a" "1" "助教" "-" 487 732 -1 "2"
"4877" 49 "e1" 1 "a" "2" "的" "-" 366 487 -1 "3"
"4878" 49 "e1" 1 "a" "3" "學生" "-" 394 366 -1 "4"
"4879" 49 "e1" 1 "a" "4" "很" "-" 376 394 -1 "5"
"4880" 49 "e1" 1 "a" "5" "不" "-" 286 376 -1 "-1"
"4881" 49 "e1" 1 "a" "6" "高興" "-" 443 286 -1 "-1"
"4882" 49 "e1" 1 "a" "7" "所以" "-" 447 443 -1 "-1"
"4883" 49 "e1" 1 "a" "8" "四處" "-" 410 447 -1 "-1"
"4884" 49 "e1" 1 "a" "9" "投訴" "-" 472 410 -1 "-1"
"4885" 49 "e1" 1 "a" "?" "N" "0" 1746 472 -1 "-1"
"4886" 49 "e1" 19 "c" "0" "居民" "-" 420 1746 1 "1"
"4887" 49 "e1" 19 "c" "1" "協助" "-" 715 420 1 "2"
"4888" 49 "e1" 19 "c" "2" "的" "-" 431 715 1 "3"
"4889" 49 "e1" 19 "c" "3" "軍官" "-" 2671 431 1 "4"
"4890" 49 "e1" 19 "c" "4" "收傷" "-" 594 2671 1 "5"
"4891" 49 "e1" 19 "c" "5" "了" "-" 560 594 1 "-1"
"4892" 49 "e1" 19 "c" "6" "被" "-" 531 560 1 "-1"
"4893" 49 "e1" 19 "c" "7" "送往" "-" 351 531 1 "-1"
"4894" 49 "e1" 19 "c" "8" "醫院" "-" 578 351 1 "-1"
"4895" 49 "e1" 19 "c" "?" "N" "1" 1769 578 1 "-1"
"4896" 49 "e1" 9 "a" "0" "拜訪" "-" 393 1769 -1 "1"
"4897" 49 "e1" 9 "a" "1" "大伯" "-" 463 393 -1 "2"
"4898" 49 "e1" 9 "a" "2" "的" "-" 493 463 -1 "3"
"4899" 49 "e1" 9 "a" "3" "鄰居" "-" 286 493 -1 "4"
"4900" 49 "e1" 9 "a" "4" "家境" "-" 478 286 -1 "5"
"4901" 49 "e1" 9 "a" "5" "不好" "-" 882 478 -1 "-1"
"4902" 49 "e1" 9 "a" "6" "常" "-" 1685 882 -1 "-1"
"4903" 49 "e1" 9 "a" "7" "需要" "-" 317 1685 -1 "-1"
"4904" 49 "e1" 9 "a" "8" "朋友" "-" 292 317 -1 "-1"
"4905" 49 "e1" 9 "a" "9" "幫忙" "-" 327 292 -1 "-1"
"4906" 49 "e1" 9 "a" "?" "N" "1" 1301 327 -1 "-1"
"4907" 49 "e1" 13 "a" "0" "很" "-" 276 1301 -1 "-1"
"4908" 49 "e1" 13 "a" "1" "受不了" "-" 499 276 -1 "1"
"4909" 49 "e1" 13 "a" "2" "鋼琴師" "-" 403 499 -1 "2"
"4910" 49 "e1" 13 "a" "3" "的" "-" 383 403 -1 "3"
"4911" 49 "e1" 13 "a" "4" "小提琴家" "-" 458 383 -1 "4"
"4912" 49 "e1" 13 "a" "5" "脾氣" "-" 554 458 -1 "5"
"4913" 49 "e1" 13 "a" "6" "不好" "-" 362 554 -1 "-1"
"4914" 49 "e1" 13 "a" "7" "對人" "-" 372 362 -1 "-1"
"4915" 49 "e1" 13 "a" "8" "大吼" "-" 312 372 -1 "-1"
"4916" 49 "e1" 13 "a" "9" "大叫" "-" 347 312 -1 "-1"
"4917" 49 "e1" 13 "a" "?" "Y" "1" 2925 347 -1 "-1"
"4918" 49 "e1" 17 "a" "0" "威脅" "-" 307 2925 -1 "1"
"4919" 49 "e1" 17 "a" "1" "流氓" "-" 529 307 -1 "2"
"4920" 49 "e1" 17 "a" "2" "的" "-" 382 529 -1 "3"
"4921" 49 "e1" 17 "a" "3" "逃犯" "-" 291 382 -1 "4"
"4922" 49 "e1" 17 "a" "4" "害怕" "-" 286 291 -1 "5"
"4923" 49 "e1" 17 "a" "5" "被" "-" 6329 286 -1 "-1"
"4924" 49 "e1" 17 "a" "6" "警察" "-" 306 6329 -1 "-1"
"4925" 49 "e1" 17 "a" "7" "抓" "-" 266 306 -1 "-1"
"4926" 49 "e1" 17 "a" "8" "整天" "-" 221 266 -1 "-1"
"4927" 49 "e1" 17 "a" "9" "提心" "-" 231 221 -1 "-1"
"4928" 49 "e1" 17 "a" "10" "吊膽" "-" 398 231 -1 "-1"
"4929" 49 "e1" 17 "a" "?" "N" "1" 4359 398 -1 "-1"
"4930" 49 "e1" 5 "a" "0" "不喜歡" "-" 377 4359 -1 "1"
"4931" 49 "e1" 5 "a" "1" "店員" "-" 301 377 -1 "2"
"4932" 49 "e1" 5 "a" "2" "的" "-" 297 301 -1 "3"
"4933" 49 "e1" 5 "a" "3" "經理" "-" 266 297 -1 "4"
"4934" 49 "e1" 5 "a" "4" "站在" "-" 1433 266 -1 "5"
"4935" 49 "e1" 5 "a" "5" "門口" "-" 256 1433 -1 "-1"
"4936" 49 "e1" 5 "a" "6" "招攬" "-" 357 256 -1 "-1"
"4937" 49 "e1" 5 "a" "7" "生意" "-" 468 357 -1 "-1"
"4938" 49 "e1" 5 "a" "?" "Y" "1" 2042 468 -1 "-1"
"4951" 49 "e1" 3 "c" "0" "教授" "-" 484 2042 1 "1"
"4952" 49 "e1" 3 "c" "1" "認識" "-" 539 484 1 "2"
"4953" 49 "e1" 3 "c" "2" "的" "-" 458 539 1 "3"
"4954" 49 "e1" 3 "c" "3" "作家" "-" 1322 458 1 "4"
"4955" 49 "e1" 3 "c" "4" "很" "-" 271 1322 1 "5"
"4956" 49 "e1" 3 "c" "5" "有名" "-" 281 271 1 "-1"
"4957" 49 "e1" 3 "c" "6" "著作" "-" 292 281 1 "-1"
"4958" 49 "e1" 3 "c" "7" "也" "-" 554 292 1 "-1"
"4959" 49 "e1" 3 "c" "8" "很多" "-" 352 554 1 "-1"
"4960" 49 "e1" 3 "c" "?" "Y" "1" 1461 352 1 "-1"
"4961" 49 "e1" 15 "c" "0" "明星" "-" 287 1461 1 "1"
"4962" 49 "e1" 15 "c" "1" "愛上" "-" 367 287 1 "2"
"4963" 49 "e1" 15 "c" "2" "的" "-" 246 367 1 "3"
"4964" 49 "e1" 15 "c" "3" "詩人" "-" 317 246 1 "4"
"4965" 49 "e1" 15 "c" "4" "充滿" "-" 312 317 1 "5"
"4966" 49 "e1" 15 "c" "5" "不切實際" "-" 337 312 1 "-1"
"4967" 49 "e1" 15 "c" "6" "的" "-" 438 337 1 "-1"
"4968" 49 "e1" 15 "c" "7" "幻想" "-" 317 438 1 "-1"
"4969" 49 "e1" 15 "c" "8" "整天" "-" 312 317 1 "-1"
"4970" 49 "e1" 15 "c" "9" "作" "-" 337 312 1 "-1"
"4971" 49 "e1" 15 "c" "10" "白日夢" "-" 448 337 1 "-1"
"4972" 49 "e1" 15 "c" "?" "Y" "1" 1426 448 1 "-1"
"4973" 5 "e1" 13 "a" "0" "很" "-" 445 1426 -1 "-1"
"4974" 5 "e1" 13 "a" "1" "受不了" "-" 445 445 -1 "1"
"4975" 5 "e1" 13 "a" "2" "鋼琴師" "-" 490 445 -1 "2"
"4976" 5 "e1" 13 "a" "3" "的" "-" 530 490 -1 "3"
"4977" 5 "e1" 13 "a" "4" "小提琴家" "-" 499 530 -1 "4"
"4978" 5 "e1" 13 "a" "5" "脾氣" "-" 706 499 -1 "5"
"4979" 5 "e1" 13 "a" "6" "不好" "-" 591 706 -1 "-1"
"4980" 5 "e1" 13 "a" "7" "對人" "-" 782 591 -1 "-1"
"4981" 5 "e1" 13 "a" "8" "大吼" "-" 494 782 -1 "-1"
"4982" 5 "e1" 13 "a" "9" "大叫" "-" 727 494 -1 "-1"
"4983" 5 "e1" 13 "a" "?" "N" "0" 3045 727 -1 "-1"
"4984" 5 "e1" 3 "c" "0" "教授" "-" 476 3045 1 "1"
"4985" 5 "e1" 3 "c" "1" "認識" "-" 586 476 1 "2"
"4986" 5 "e1" 3 "c" "2" "的" "-" 671 586 1 "3"
"4987" 5 "e1" 3 "c" "3" "作家" "-" 535 671 1 "4"
"4988" 5 "e1" 3 "c" "4" "很" "-" 510 535 1 "5"
"4989" 5 "e1" 3 "c" "5" "有名" "-" 510 510 1 "-1"
"4990" 5 "e1" 3 "c" "6" "著作" "-" 479 510 1 "-1"
"4991" 5 "e1" 3 "c" "7" "也" "-" 626 479 1 "-1"
"4992" 5 "e1" 3 "c" "8" "很多" "-" 853 626 1 "-1"
"4993" 5 "e1" 3 "c" "?" "Y" "1" 1431 853 1 "-1"
"4994" 5 "e1" 15 "c" "0" "明星" "-" 456 1431 1 "1"
"4995" 5 "e1" 15 "c" "1" "愛上" "-" 520 456 1 "2"
"4996" 5 "e1" 15 "c" "2" "的" "-" 591 520 1 "3"
"4997" 5 "e1" 15 "c" "3" "詩人" "-" 505 591 1 "4"
"4998" 5 "e1" 15 "c" "4" "充滿" "-" 479 505 1 "5"
"4999" 5 "e1" 15 "c" "5" "不切實際" "-" 802 479 1 "-1"
"5000" 5 "e1" 15 "c" "6" "的" "-" 514 802 1 "-1"
"5001" 5 "e1" 15 "c" "7" "幻想" "-" 499 514 1 "-1"
"5002" 5 "e1" 15 "c" "8" "整天" "-" 1070 499 1 "-1"
"5003" 5 "e1" 15 "c" "9" "作" "-" 389 1070 1 "-1"
"5004" 5 "e1" 15 "c" "10" "白日夢" "-" 566 389 1 "-1"
"5005" 5 "e1" 15 "c" "?" "Y" "1" 2847 566 1 "-1"
"5006" 5 "e1" 1 "a" "0" "質疑" "-" 456 2847 -1 "1"
"5007" 5 "e1" 1 "a" "1" "助教" "-" 611 456 -1 "2"
"5008" 5 "e1" 1 "a" "2" "的" "-" 404 611 -1 "3"
"5009" 5 "e1" 1 "a" "3" "學生" "-" 455 404 -1 "4"
"5010" 5 "e1" 1 "a" "4" "很" "-" 389 455 -1 "5"
"5011" 5 "e1" 1 "a" "5" "不" "-" 364 389 -1 "-1"
"5012" 5 "e1" 1 "a" "6" "高興" "-" 339 364 -1 "-1"
"5013" 5 "e1" 1 "a" "7" "所以" "-" 394 339 -1 "-1"
"5014" 5 "e1" 1 "a" "8" "四處" "-" 505 394 -1 "-1"
"5015" 5 "e1" 1 "a" "9" "投訴" "-" 1519 505 -1 "-1"
"5016" 5 "e1" 1 "a" "?" "Y" "1" 2748 1519 -1 "-1"
"5017" 5 "e1" 7 "c" "0" "老太太" "-" 430 2748 1 "1"
"5018" 5 "e1" 7 "c" "1" "遇見" "-" 389 430 1 "2"
"5019" 5 "e1" 7 "c" "2" "的" "-" 413 389 1 "3"
"5020" 5 "e1" 7 "c" "3" "女孩" "-" 384 413 1 "4"
"5021" 5 "e1" 7 "c" "4" "頭髮" "-" 313 384 1 "5"
"5022" 5 "e1" 7 "c" "5" "很長" "-" 369 313 1 "-1"
"5023" 5 "e1" 7 "c" "6" "而且" "-" 358 369 1 "-1"
"5024" 5 "e1" 7 "c" "7" "也" "-" 359 358 1 "-1"
"5025" 5 "e1" 7 "c" "8" "長的" "-" 409 359 1 "-1"
"5026" 5 "e1" 7 "c" "9" "很" "-" 424 409 1 "-1"
"5027" 5 "e1" 7 "c" "10" "漂亮" "-" 500 424 1 "-1"
"5028" 5 "e1" 7 "c" "?" "N" "1" 1097 500 1 "-1"
"5041" 5 "e1" 5 "a" "0" "不喜歡" "-" 465 1097 -1 "1"
"5042" 5 "e1" 5 "a" "1" "店員" "-" 540 465 -1 "2"
"5043" 5 "e1" 5 "a" "2" "的" "-" 596 540 -1 "3"
"5044" 5 "e1" 5 "a" "3" "經理" "-" 424 596 -1 "4"
"5045" 5 "e1" 5 "a" "4" "站在" "-" 1246 424 -1 "5"
"5046" 5 "e1" 5 "a" "5" "門口" "-" 419 1246 -1 "-1"
"5047" 5 "e1" 5 "a" "6" "招攬" "-" 444 419 -1 "-1"
"5048" 5 "e1" 5 "a" "7" "生意" "-" 419 444 -1 "-1"
"5049" 5 "e1" 5 "a" "?" "Y" "1" 2772 419 -1 "-1"
"5050" 5 "e1" 17 "a" "0" "威脅" "-" 400 2772 -1 "1"
"5051" 5 "e1" 17 "a" "1" "流氓" "-" 516 400 -1 "2"
"5052" 5 "e1" 17 "a" "2" "的" "-" 409 516 -1 "3"
"5053" 5 "e1" 17 "a" "3" "逃犯" "-" 394 409 -1 "4"
"5054" 5 "e1" 17 "a" "4" "害怕" "-" 389 394 -1 "5"
"5055" 5 "e1" 17 "a" "5" "被" "-" 384 389 -1 "-1"
"5056" 5 "e1" 17 "a" "6" "警察" "-" 424 384 -1 "-1"
"5057" 5 "e1" 17 "a" "7" "抓" "-" 404 424 -1 "-1"
"5058" 5 "e1" 17 "a" "8" "整天" "-" 490 404 -1 "-1"
"5059" 5 "e1" 17 "a" "9" "提心" "-" 444 490 -1 "-1"
"5060" 5 "e1" 17 "a" "10" "吊膽" "-" 717 444 -1 "-1"
"5061" 5 "e1" 17 "a" "?" "Y" "0" 1463 717 -1 "-1"
"5062" 5 "e1" 19 "c" "0" "居民" "-" 506 1463 1 "1"
"5063" 5 "e1" 19 "c" "1" "協助" "-" 1317 506 1 "2"
"5064" 5 "e1" 19 "c" "2" "的" "-" 486 1317 1 "3"
"5065" 5 "e1" 19 "c" "3" "軍官" "-" 670 486 1 "4"
"5066" 5 "e1" 19 "c" "4" "收傷" "-" 525 670 1 "5"
"5067" 5 "e1" 19 "c" "5" "了" "-" 565 525 1 "-1"
"5068" 5 "e1" 19 "c" "6" "被" "-" 495 565 1 "-1"
"5069" 5 "e1" 19 "c" "7" "送往" "-" 565 495 1 "-1"
"5070" 5 "e1" 19 "c" "8" "醫院" "-" 404 565 1 "-1"
"5071" 5 "e1" 19 "c" "?" "N" "1" 2193 404 1 "-1"
"5072" 5 "e1" 9 "a" "0" "拜訪" "-" 405 2193 -1 "1"
"5073" 5 "e1" 9 "a" "1" "大伯" "-" 455 405 -1 "2"
"5074" 5 "e1" 9 "a" "2" "的" "-" 368 455 -1 "3"
"5075" 5 "e1" 9 "a" "3" "鄰居" "-" 344 368 -1 "4"
"5076" 5 "e1" 9 "a" "4" "家境" "-" 358 344 -1 "5"
"5077" 5 "e1" 9 "a" "5" "不好" "-" 398 358 -1 "-1"
"5078" 5 "e1" 9 "a" "6" "常" "-" 389 398 -1 "-1"
"5079" 5 "e1" 9 "a" "7" "需要" "-" 359 389 -1 "-1"
"5080" 5 "e1" 9 "a" "8" "朋友" "-" 323 359 -1 "-1"
"5081" 5 "e1" 9 "a" "9" "幫忙" "-" 439 323 -1 "-1"
"5082" 5 "e1" 9 "a" "?" "Y" "0" 1138 439 -1 "-1"
"5083" 50 "e1" 16 "a" "0" "嘲笑" "-" 367 1138 -1 "1"
"5084" 50 "e1" 16 "a" "1" "寡婦" "-" 519 367 -1 "2"
"5085" 50 "e1" 16 "a" "2" "的" "-" 398 519 -1 "3"
"5086" 50 "e1" 16 "a" "3" "老處女" "-" 337 398 -1 "4"
"5087" 50 "e1" 16 "a" "4" "很" "-" 428 337 -1 "5"
"5088" 50 "e1" 16 "a" "5" "想" "-" 347 428 -1 "-1"
"5089" 50 "e1" 16 "a" "6" "交" "-" 1544 347 -1 "-1"
"5090" 50 "e1" 16 "a" "7" "男朋友" "-" 423 1544 -1 "-1"
"5091" 50 "e1" 16 "a" "8" "整天" "-" 655 423 -1 "-1"
"5092" 50 "e1" 16 "a" "9" "要人" "-" 478 655 -1 "-1"
"5093" 50 "e1" 16 "a" "10" "幫" "-" 393 478 -1 "-1"
"5094" 50 "e1" 16 "a" "11" "她" "-" 342 393 -1 "-1"
"5095" 50 "e1" 16 "a" "12" "做媒" "-" 519 342 -1 "-1"
"5096" 50 "e1" 16 "a" "?" "N" "1" 2451 519 -1 "-1"
"5097" 50 "e1" 4 "a" "0" "讚美" "-" 261 2451 -1 "1"
"5098" 50 "e1" 4 "a" "1" "聲樂家" "-" 463 261 -1 "2"
"5099" 50 "e1" 4 "a" "2" "的" "-" 382 463 -1 "3"
"5100" 50 "e1" 4 "a" "3" "指揮家" "-" 1317 382 -1 "4"
"5101" 50 "e1" 4 "a" "4" "很" "-" 417 1317 -1 "5"
"5102" 50 "e1" 4 "a" "5" "有天份" "-" 428 417 -1 "-1"
"5103" 50 "e1" 4 "a" "6" "但是" "-" 685 428 -1 "-1"
"5104" 50 "e1" 4 "a" "7" "也" "-" 408 685 -1 "-1"
"5105" 50 "e1" 4 "a" "8" "很" "-" 388 408 -1 "-1"
"5106" 50 "e1" 4 "a" "9" "驕傲" "-" 463 388 -1 "-1"
"5107" 50 "e1" 4 "a" "?" "Y" "1" 3057 463 -1 "-1"
"5108" 50 "e1" 6 "c" "0" "市長" "-" 317 3057 1 "1"
"5109" 50 "e1" 6 "c" "1" "打擾" "-" 266 317 1 "2"
"5110" 50 "e1" 6 "c" "2" "的" "-" 317 266 1 "3"
"5111" 50 "e1" 6 "c" "3" "議員" "-" 408 317 1 "4"
"5112" 50 "e1" 6 "c" "4" "整天" "-" 4600 408 1 "5"
"5113" 50 "e1" 6 "c" "5" "講電話" "-" 281 4600 1 "-1"
"5114" 50 "e1" 6 "c" "6" "因為" "-" 337 281 1 "-1"
"5115" 50 "e1" 6 "c" "7" "事情" "-" 292 337 1 "-1"
"5116" 50 "e1" 6 "c" "8" "多" "-" 413 292 1 "-1"
"5117" 50 "e1" 6 "c" "?" "N" "1" 1890 413 1 "-1"
"5118" 50 "e1" 18 "c" "0" "富豪" "-" 312 1890 1 "1"
"5119" 50 "e1" 18 "c" "1" "邀請" "-" 398 312 1 "2"
"5120" 50 "e1" 18 "c" "2" "的" "-" 317 398 1 "3"
"5121" 50 "e1" 18 "c" "3" "官員" "-" 408 317 1 "4"
"5122" 50 "e1" 18 "c" "4" "心懷" "-" 1948 408 1 "5"
"5123" 50 "e1" 18 "c" "5" "不軌" "-" 1968 1948 1 "-1"
"5124" 50 "e1" 18 "c" "6" "但是" "-" 281 1968 1 "-1"
"5125" 50 "e1" 18 "c" "7" "善於" "-" 372 281 1 "-1"
"5126" 50 "e1" 18 "c" "8" "隱藏" "-" 620 372 1 "-1"
"5127" 50 "e1" 18 "c" "?" "N" "1" 2405 620 1 "-1"
"5128" 50 "e1" 2 "c" "0" "老闆" "-" 312 2405 1 "1"
"5129" 50 "e1" 2 "c" "1" "信任" "-" 367 312 1 "2"
"5130" 50 "e1" 2 "c" "2" "的" "-" 388 367 1 "3"
"5131" 50 "e1" 2 "c" "3" "工程師" "-" 459 388 1 "4"
"5132" 50 "e1" 2 "c" "4" "工作" "-" 463 459 1 "5"
"5133" 50 "e1" 2 "c" "5" "很" "-" 711 463 1 "-1"
"5134" 50 "e1" 2 "c" "6" "認真" "-" 590 711 1 "-1"
"5135" 50 "e1" 2 "c" "7" "效率" "-" 337 590 1 "-1"
"5136" 50 "e1" 2 "c" "8" "又高" "-" 322 337 1 "-1"
"5137" 50 "e1" 2 "c" "?" "Y" "1" 1557 322 1 "-1"
"5138" 50 "e1" 14 "c" "0" "屠夫" "-" 302 1557 1 "1"
"5139" 50 "e1" 14 "c" "1" "瞧不起" "-" 307 302 1 "2"
"5140" 50 "e1" 14 "c" "2" "的" "-" 292 307 1 "3"
